Timestamp,Open,High,Low,Close,Volume,Close_time,Quote_av,Trades,Tb_base_av,Tb_quote_av,Ignore
2022-03-17 15:40:00,8.1325,8.25,7.7715,7.9017,135525.53,1647531899999.0,1084562.222974,3194.0,71023.38,568744.253827,0.0
2022-03-17 15:45:00,7.9106,8.09,7.8746,7.9019,88778.77,1647532199999.0,708175.449916,2025.0,50269.08,400869.708006,0.0
2022-03-17 15:50:00,7.9023,8.0918,7.55,7.6383,87455.59,1647532499999.0,682365.889511,2364.0,42350.82,331308.647811,0.0
2022-03-17 15:55:00,7.6243,7.6864,6.9467,7.38,214031.25,1647532799999.0,1575378.069625,3309.0,63000.51,466058.31173,0.0
2022-03-17 16:00:00,7.3852,8.058,7.3706,7.4709,235954.17,1647533099999.0,1809565.697622,4892.0,90134.41,687641.783398,0.0
2022-03-17 16:05:00,7.4637,7.58,7.25,7.3429,103049.53,1647533399999.0,764180.288282,2437.0,40468.74,299513.751432,0.0
2022-03-17 16:10:00,7.3312,7.5862,7.2139,7.5,84193.03,1647533699999.0,620864.000009,2447.0,45892.17,338971.368967,0.0
2022-03-17 16:15:00,7.4907,7.7911,7.4524,7.6195,88824.64,1647533999999.0,678502.384008,3218.0,46928.91,358859.80899,0.0
2022-03-17 16:20:00,7.622,7.7791,7.406,7.7095,124631.89,1647534299999.0,949696.007201,3082.0,59827.16,456497.748348,0.0
2022-03-17 16:25:00,7.7074,7.8932,7.6475,7.8769,112889.96,1647534599999.0,877255.919656,2900.0,66512.87,517250.604605,0.0
2022-03-17 16:30:00,7.8796,8.2,7.8513,7.9331,117341.03,1647534899999.0,939402.42333,3661.0,54840.28,439196.379915,0.0
2022-03-17 16:35:00,7.9239,8.0492,7.6154,8.04,124137.08,1647535199999.0,973613.573562,2641.0,64576.8,508700.141654,0.0
2022-03-17 16:40:00,8.0492,8.377,8.0,8.3163,154095.91,1647535499999.0,1255824.388804,3922.0,77128.86,629110.125048,0.0
2022-03-17 16:45:00,8.3101,8.4852,8.1207,8.3256,139847.65,1647535799999.0,1166082.068497,4058.0,62518.07,521649.543352,0.0
2022-03-17 16:50:00,8.3212,8.5,7.9894,8.1072,109907.55,1647536099999.0,909048.415574,3290.0,43615.35,361632.579339,0.0
2022-03-17 16:55:00,8.1079,8.3297,8.0,8.2701,74854.83,1647536399999.0,614059.302341,2461.0,39194.01,321857.502885,0.0
2022-03-17 17:00:00,8.2578,8.3798,8.1014,8.2,67882.49,1647536699999.0,561052.101767,2090.0,30855.99,255574.349536,0.0
2022-03-17 17:05:00,8.2,8.2278,8.0,8.1864,59027.94,1647536999999.0,481370.126586,1644.0,22126.32,180586.004759,0.0
2022-03-17 17:10:00,8.1944,8.1952,7.777,7.8233,120885.92,1647537299999.0,964674.096245,2344.0,36289.95,288272.797121,0.0
2022-03-17 17:15:00,7.8489,8.1184,7.7786,8.0323,60587.65,1647537599999.0,484175.446491,1776.0,27556.41,220155.194652,0.0
2022-03-17 17:20:00,8.0323,8.1713,8.0323,8.1395,48798.24,1647537899999.0,395522.509299,1222.0,24234.57,196487.680712,0.0
2022-03-17 17:25:00,8.1405,8.1416,7.95,8.0043,46494.62,1647538199999.0,373400.74183,1375.0,19872.77,159595.153674,0.0
2022-03-17 17:30:00,8.0052,8.0999,7.98,8.0148,45888.16,1647538499999.0,368039.325268,1270.0,22280.76,178758.424669,0.0
2022-03-17 17:35:00,8.0142,8.0755,7.9906,8.0642,20554.81,1647538799999.0,165267.293595,654.0,12078.64,97184.420116,0.0
2022-03-17 17:40:00,8.0642,8.2715,8.0637,8.2166,57295.47,1647539099999.0,468344.585208,1523.0,32580.66,266413.701745,0.0
2022-03-17 17:45:00,8.2402,8.2699,8.0126,8.0998,45422.91,1647539399999.0,371236.507512,1379.0,17573.24,143941.342811,0.0
2022-03-17 17:50:00,8.0979,8.168,8.0004,8.0749,37781.47,1647539699999.0,304870.627573,1013.0,15093.58,122026.137209,0.0
2022-03-17 17:55:00,8.0743,8.1167,7.9231,7.9481,37675.6,1647539999999.0,302197.836917,995.0,11887.81,95532.019876,0.0
2022-03-17 18:00:00,7.9419,7.9601,7.79,7.8165,64501.41,1647540299999.0,505297.305785,1649.0,23729.83,186060.438403,0.0
2022-03-17 18:05:00,7.8074,7.8165,7.6327,7.7052,45198.88,1647540599999.0,347692.6592,1246.0,23448.96,180230.794453,0.0
2022-03-17 18:10:00,7.7118,7.7628,7.6411,7.6717,29647.0,1647540899999.0,228287.428511,757.0,15752.44,121292.270298,0.0
2022-03-17 18:15:00,7.6779,7.7635,7.601,7.7421,46689.85,1647541199999.0,358539.107935,1046.0,30026.71,230391.586035,0.0
2022-03-17 18:20:00,7.7473,7.77,7.72,7.7321,19574.79,1647541499999.0,151507.009827,607.0,7903.37,61147.47227,0.0
2022-03-17 18:25:00,7.732,7.732,7.61,7.6212,24707.63,1647541799999.0,189774.169549,679.0,9204.48,70624.138186,0.0
2022-03-17 18:30:00,7.6262,7.63,7.5,7.5208,41807.24,1647542099999.0,315627.675703,940.0,18107.54,136590.916641,0.0
2022-03-17 18:35:00,7.5295,7.5295,7.4,7.4134,45503.17,1647542399999.0,338997.329412,1100.0,9374.05,69966.076149,0.0
2022-03-17 18:40:00,7.4073,7.6,7.4,7.4999,49152.48,1647542699999.0,368376.144008,1053.0,23337.04,174850.064659,0.0
2022-03-17 18:45:00,7.4974,7.6464,7.495,7.55,40808.03,1647542999999.0,309011.225053,967.0,19352.89,146489.446982,0.0
2022-03-17 18:50:00,7.5549,7.5673,7.36,7.3638,32341.1,1647543299999.0,240999.308618,883.0,9945.23,74370.830241,0.0
2022-03-17 18:55:00,7.3634,7.4031,7.289,7.3994,34909.33,1647543599999.0,256363.070995,788.0,14384.31,105827.372393,0.0
2022-03-17 19:00:00,7.3997,7.4258,7.3015,7.3863,25406.12,1647543899999.0,187121.422623,657.0,11518.17,84801.63503,0.0
2022-03-17 19:05:00,7.3824,7.5071,7.3238,7.4876,24362.83,1647544199999.0,181018.357143,641.0,11459.92,85193.260134,0.0
2022-03-17 19:10:00,7.4941,7.5009,7.38,7.4708,24478.04,1647544499999.0,182389.298409,546.0,13582.07,101248.787444,0.0
2022-03-17 19:15:00,7.4702,7.5698,7.4702,7.5675,23349.95,1647544799999.0,175662.414506,643.0,14327.69,107824.372289,0.0
2022-03-17 19:20:00,7.5615,7.66,7.53,7.6513,44584.8,1647545099999.0,338320.622844,971.0,24187.65,183821.308023,0.0
2022-03-17 19:25:00,7.6513,7.7679,7.6,7.7078,53804.17,1647545399999.0,414473.438288,1186.0,28942.58,222881.53824,0.0
2022-03-17 19:30:00,7.7026,7.8476,7.626,7.659,49897.67,1647545699999.0,387806.329314,1187.0,23555.34,183166.758814,0.0
2022-03-17 19:35:00,7.6667,7.713,7.5848,7.5992,33409.48,1647545999999.0,255499.801091,811.0,19292.37,147514.249216,0.0
2022-03-17 19:40:00,7.5924,7.6671,7.5803,7.6209,19074.15,1647546299999.0,145314.279966,500.0,12849.72,97927.347083,0.0
2022-03-17 19:45:00,7.6211,7.7608,7.621,7.7293,26504.71,1647546599999.0,204372.934521,648.0,13188.48,101665.735058,0.0
2022-03-17 19:50:00,7.7233,7.819,7.6743,7.7939,43542.8,1647546899999.0,337640.167133,790.0,21315.92,165433.142073,0.0
2022-03-17 19:55:00,7.7938,7.8607,7.7445,7.7704,55022.5,1647547199999.0,430470.961243,1020.0,26587.3,208114.35671,0.0
2022-03-17 20:00:00,7.78,7.9139,7.69,7.8393,35790.8,1647547499999.0,279854.63144,940.0,20455.95,160122.916767,0.0
2022-03-17 20:05:00,7.8312,7.8863,7.7755,7.801,24806.58,1647547799999.0,194386.02416,585.0,15814.03,123946.202221,0.0
2022-03-17 20:10:00,7.8088,7.8669,7.7923,7.8408,17272.91,1647548099999.0,135358.727847,473.0,11088.86,86931.532243,0.0
2022-03-17 20:15:00,7.8511,7.8544,7.7721,7.8005,18539.79,1647548399999.0,144724.331942,467.0,7473.59,58341.415118,0.0
2022-03-17 20:20:00,7.8007,7.9898,7.7832,7.9849,26279.71,1647548699999.0,207407.47053,723.0,19813.98,156246.673119,0.0
2022-03-17 20:25:00,7.9893,8.1458,7.9222,8.0859,72643.44,1647548999999.0,581845.608067,1476.0,32857.6,263441.102938,0.0
2022-03-17 20:30:00,8.0815,8.2109,8.0508,8.1433,51206.24,1647549299999.0,417098.073225,1499.0,27415.68,223463.682218,0.0
2022-03-17 20:35:00,8.138,8.1527,7.9138,8.0164,46256.45,1647549599999.0,370856.432231,1136.0,17556.73,140667.798881,0.0
2022-03-17 20:40:00,8.0093,8.1499,7.95,8.0964,33866.32,1647549899999.0,273058.482858,962.0,15823.91,127519.515176,0.0
2022-03-17 20:45:00,8.0807,8.1187,7.9921,8.1135,30114.97,1647550199999.0,242624.309142,635.0,11543.95,93023.327764,0.0
2022-03-17 20:50:00,8.1185,8.1966,8.0971,8.1857,39208.28,1647550499999.0,319599.537714,943.0,19118.29,155837.651264,0.0
2022-03-17 20:55:00,8.1836,8.22,8.0607,8.0889,45006.92,1647550799999.0,366656.844244,1019.0,17061.9,139276.809312,0.0
2022-03-17 21:00:00,8.0978,8.18,8.06,8.1716,27555.6,1647551099999.0,223814.036745,708.0,12524.46,101822.672197,0.0
2022-03-17 21:05:00,8.1726,8.25,8.12,8.2354,42674.91,1647551399999.0,350387.21993,977.0,21282.09,174896.883656,0.0
2022-03-17 21:10:00,8.2353,8.3653,8.2018,8.3653,81578.38,1647551699999.0,677124.207321,1906.0,49000.75,406492.690803,0.0
2022-03-17 21:15:00,8.3679,8.3978,8.28,8.3556,41282.16,1647551999999.0,344952.970426,1235.0,16962.37,141926.703044,0.0
2022-03-17 21:20:00,8.35,8.6341,8.3228,8.56,75476.77,1647552299999.0,639748.73834,1771.0,47826.39,405495.887864,0.0
2022-03-17 21:25:00,8.5628,8.88,8.5108,8.866,103912.55,1647552599999.0,904315.157752,2527.0,58753.65,512070.139353,0.0
2022-03-17 21:30:00,8.8542,8.9,8.5598,8.7077,138567.99,1647552899999.0,1212221.846388,3317.0,56897.49,497146.15294,0.0
2022-03-17 21:35:00,8.6882,8.8157,8.4684,8.5398,92038.32,1647553199999.0,796991.946017,2158.0,42729.53,371042.498115,0.0
2022-03-17 21:40:00,8.5377,8.69,8.4235,8.6862,82877.35,1647553499999.0,708525.435965,1808.0,50676.85,434147.337601,0.0
2022-03-17 21:45:00,8.6875,8.8,8.6555,8.7313,60204.26,1647553799999.0,526803.294542,1447.0,25002.25,218764.069783,0.0
2022-03-17 21:50:00,8.7278,8.75,8.5995,8.7293,47352.43,1647554099999.0,411172.753548,1125.0,23159.64,201407.262902,0.0
2022-03-17 21:55:00,8.7293,8.8808,8.6553,8.7825,72869.28,1647554399999.0,639510.611027,1738.0,37745.54,331681.919559,0.0
2022-03-17 22:00:00,8.7777,8.79,8.5695,8.5928,35283.65,1647554699999.0,306468.342975,950.0,11608.17,100924.691433,0.0
2022-03-17 22:05:00,8.5866,8.7391,8.5614,8.6931,38892.26,1647554999999.0,336673.908566,958.0,18551.12,160746.499767,0.0
2022-03-17 22:10:00,8.6905,8.701,8.4501,8.4919,50493.47,1647555299999.0,433347.549078,1092.0,18622.49,159453.945297,0.0
2022-03-17 22:15:00,8.5,8.5898,8.3701,8.3721,54084.82,1647555599999.0,456576.893187,1245.0,20183.24,170620.373163,0.0
2022-03-17 22:20:00,8.3736,8.3736,8.2001,8.31,85638.67,1647555899999.0,710237.139123,1478.0,25211.22,209443.99634,0.0
2022-03-17 22:25:00,8.3069,8.5974,8.3049,8.5637,53484.84,1647556199999.0,453303.132391,1176.0,37707.85,319282.913383,0.0
2022-03-17 22:30:00,8.5476,8.5599,8.4621,8.54,21219.19,1647556499999.0,180699.940964,614.0,10441.23,89028.113903,0.0
2022-03-17 22:35:00,8.545,8.5499,8.3526,8.4665,19850.73,1647556799999.0,167767.228498,623.0,8051.73,68042.831366,0.0
2022-03-17 22:40:00,8.444,8.4608,8.3001,8.3096,37854.47,1647557099999.0,316017.03369,662.0,18930.78,158088.920822,0.0
2022-03-17 22:45:00,8.3094,8.4139,8.2411,8.376,36698.57,1647557399999.0,305028.236045,825.0,15399.3,128073.091158,0.0
2022-03-17 22:50:00,8.3693,8.376,8.2893,8.3449,16372.18,1647557699999.0,136194.599938,353.0,5036.58,41912.809387,0.0
2022-03-17 22:55:00,8.3366,8.3443,8.2,8.2553,37124.11,1647557999999.0,306813.507769,815.0,8818.01,72850.972638,0.0
2022-03-17 23:00:00,8.2535,8.2863,8.0501,8.1971,54566.48,1647558299999.0,443579.146954,1074.0,19977.37,162336.074344,0.0
2022-03-17 23:05:00,8.1981,8.2433,8.1203,8.2218,17597.96,1647558599999.0,143873.391396,424.0,8781.77,71913.977738,0.0
2022-03-17 23:10:00,8.2331,8.3086,8.2255,8.2801,35376.38,1647558899999.0,292317.04693,681.0,21883.33,180656.883811,0.0
2022-03-17 23:15:00,8.2885,8.4462,8.28,8.4057,41025.54,1647559199999.0,343254.071391,891.0,20367.32,170559.877342,0.0
2022-03-17 23:20:00,8.4,8.4152,8.3,8.3272,20895.18,1647559499999.0,174999.244082,519.0,9472.42,79365.069489,0.0
2022-03-17 23:25:00,8.3247,8.44,8.3013,8.4359,23396.06,1647559799999.0,196384.929172,449.0,16205.84,136150.185971,0.0
2022-03-17 23:30:00,8.4359,8.5527,8.4163,8.5292,41203.25,1647560099999.0,350148.510596,881.0,21973.23,186585.864823,0.0
2022-03-17 23:35:00,8.5288,8.54,8.3538,8.3968,50586.47,1647560399999.0,425842.762083,1046.0,24495.49,206418.940913,0.0
2022-03-17 23:40:00,8.3981,8.4251,8.3098,8.3246,17940.71,1647560699999.0,150227.8731,433.0,6138.33,51429.616987,0.0
2022-03-17 23:45:00,8.3289,8.5119,8.3111,8.4984,17428.2,1647560999999.0,146581.493153,452.0,9972.73,83834.847448,0.0
2022-03-17 23:50:00,8.4972,8.58,8.4627,8.4988,38430.72,1647561299999.0,328029.149219,814.0,21012.06,179504.287343,0.0
2022-03-17 23:55:00,8.5,8.55,8.4508,8.5173,14001.76,1647561599999.0,119052.829801,393.0,8721.13,74184.3956,0.0
2022-03-18 00:00:00,8.5288,8.765,8.52,8.765,80036.41,1647561899999.0,691514.743827,1316.0,66001.16,570019.843794,0.0
2022-03-18 00:05:00,8.765,8.8325,8.6841,8.7717,73925.17,1647562199999.0,648859.269867,1325.0,28403.76,249380.483781,0.0
2022-03-18 00:10:00,8.7737,8.8263,8.6354,8.8187,31712.6,1647562499999.0,276826.781129,890.0,16870.61,147435.480599,0.0
2022-03-18 00:15:00,8.8118,8.9968,8.8083,8.9462,82008.06,1647562799999.0,731618.909481,1792.0,42342.1,377740.073924,0.0
2022-03-18 00:20:00,8.941,9.4,8.941,9.3372,144889.85,1647563099999.0,1323023.446522,3450.0,92143.16,842087.163747,0.0
2022-03-18 00:25:00,9.3258,9.3298,9.07,9.2954,93994.79,1647563399999.0,864861.705006,2363.0,56340.87,518663.270112,0.0
2022-03-18 00:30:00,9.2961,9.48,9.24,9.3181,153928.97,1647563699999.0,1447356.064764,3165.0,66502.92,624623.859542,0.0
2022-03-18 00:35:00,9.3296,9.9,9.3189,9.716,174223.8,1647563999999.0,1662603.474885,3135.0,116646.43,1114620.106935,0.0
2022-03-18 00:40:00,9.7121,10.2,9.6742,10.0,232920.35,1647564299999.0,2306211.511466,5362.0,119812.31,1186789.765828,0.0
2022-03-18 00:45:00,10.0145,10.052,9.5,9.5454,176979.59,1647564599999.0,1728101.146891,4313.0,73989.33,722714.572869,0.0
2022-03-18 00:50:00,9.5449,9.678,9.4471,9.4724,64495.37,1647564899999.0,616839.01418,1695.0,29363.68,281221.12169,0.0
2022-03-18 00:55:00,9.4717,9.7186,9.46,9.5449,68126.24,1647565199999.0,652103.855623,1707.0,40923.27,391905.275261,0.0
2022-03-18 01:00:00,9.5476,9.6803,9.0898,9.2044,133266.91,1647565499999.0,1248693.805139,2982.0,54833.67,514359.983591,0.0
2022-03-18 01:05:00,9.2015,9.4919,9.1522,9.3218,71115.11,1647565799999.0,662059.04002,1894.0,35579.41,331218.125874,0.0
2022-03-18 01:10:00,9.3304,9.6523,9.264,9.4251,49743.89,1647566099999.0,468995.562373,1601.0,31765.85,299754.962844,0.0
2022-03-18 01:15:00,9.4219,9.4219,9.157,9.2189,54540.37,1647566399999.0,505300.325482,1191.0,17430.49,161729.761316,0.0
2022-03-18 01:20:00,9.2251,9.3,9.1169,9.2778,47849.47,1647566699999.0,441285.016335,1005.0,21889.27,201850.719021,0.0
2022-03-18 01:25:00,9.2885,9.3994,9.2436,9.2603,29526.5,1647566999999.0,275122.773348,809.0,14440.74,134702.248474,0.0
2022-03-18 01:30:00,9.2696,9.4495,9.2553,9.372,41010.53,1647567299999.0,383547.395707,1253.0,14619.23,136790.60643,0.0
2022-03-18 01:35:00,9.3749,9.8,9.3357,9.7061,80454.41,1647567599999.0,769479.983754,2376.0,45582.1,436154.695747,0.0
2022-03-18 01:40:00,9.7017,9.89,9.5472,9.6451,101466.09,1647567899999.0,990461.780395,2840.0,59478.98,581445.127918,0.0
2022-03-18 01:45:00,9.6445,9.776,9.5242,9.6533,61781.27,1647568199999.0,596363.240663,1943.0,25194.02,243325.273974,0.0
2022-03-18 01:50:00,9.6483,9.8693,9.56,9.77,66495.67,1647568499999.0,645738.011589,1859.0,39180.47,380589.160397,0.0
2022-03-18 01:55:00,9.77,10.1402,9.7614,10.0886,156842.9,1647568799999.0,1568413.902181,3832.0,90656.88,907073.512966,0.0
2022-03-18 02:00:00,10.0881,10.6111,10.0848,10.3673,188089.96,1647569099999.0,1961928.903008,4820.0,96032.08,1000450.55215,0.0
2022-03-18 02:05:00,10.3674,10.58,10.2943,10.5171,130263.46,1647569399999.0,1361324.600371,3075.0,71602.8,747686.624701,0.0
2022-03-18 02:10:00,10.5171,10.93,10.5171,10.9106,150861.15,1647569699999.0,1623354.215013,3954.0,71676.38,770000.053163,0.0
2022-03-18 02:15:00,10.9106,11.6294,10.8833,11.2002,310407.69,1647569999999.0,3489523.116678,8076.0,169151.47,1898244.44402,0.0
2022-03-18 02:20:00,11.2206,11.55,11.0709,11.3346,153832.45,1647570299999.0,1742091.727431,4414.0,74591.92,845495.838606,0.0
2022-03-18 02:25:00,11.3396,11.3502,10.6511,10.7998,212576.4,1647570599999.0,2316631.608811,5524.0,93411.43,1017031.985516,0.0
2022-03-18 02:30:00,10.7985,10.9959,10.4479,10.9884,149643.97,1647570899999.0,1603956.743929,3943.0,73151.98,784510.345578,0.0
2022-03-18 02:35:00,10.9769,11.5,10.8782,11.5,166048.13,1647571199999.0,1868307.963928,4423.0,82866.96,934624.588366,0.0
2022-03-18 02:40:00,11.5,11.98,11.1941,11.5058,285610.26,1647571499999.0,3313422.247906,7467.0,137415.95,1594395.849811,0.0
2022-03-18 02:45:00,11.5018,11.7922,11.3001,11.4772,150587.38,1647571799999.0,1730538.671625,4287.0,71233.23,819461.829499,0.0
2022-03-18 02:50:00,11.4765,11.5468,11.014,11.3909,152562.51,1647572099999.0,1722523.41281,4179.0,73347.29,828584.106977,0.0
2022-03-18 02:55:00,11.38,11.7497,11.3019,11.5961,142162.43,1647572399999.0,1637372.248454,3915.0,84012.45,968304.620764,0.0
2022-03-18 03:00:00,11.5774,11.7015,11.2139,11.2648,95985.98,1647572699999.0,1098532.77931,2946.0,42363.45,485838.157209,0.0
2022-03-18 03:05:00,11.2713,11.4,11.0322,11.2456,104031.87,1647572999999.0,1170992.677198,2458.0,36923.4,415755.664562,0.0
2022-03-18 03:10:00,11.2294,11.7,11.2294,11.6146,98886.07,1647573299999.0,1134728.67412,2785.0,59145.74,679146.360624,0.0
2022-03-18 03:15:00,11.6024,11.9999,11.5652,11.9406,154356.78,1647573599999.0,1818591.703071,4067.0,99117.84,1167578.859725,0.0
2022-03-18 03:20:00,11.9355,12.25,11.493,11.5856,201289.37,1647573899999.0,2389144.392204,5796.0,92901.82,1107303.18116,0.0
2022-03-18 03:25:00,11.583,11.9083,11.4504,11.9,134837.35,1647574199999.0,1579659.514788,2479.0,61832.74,721272.756011,0.0
2022-03-18 03:30:00,11.9,11.9889,11.6535,11.7607,127009.11,1647574499999.0,1506654.109171,2868.0,42150.61,499741.89115,0.0
2022-03-18 03:35:00,11.76,11.7961,11.3993,11.6252,125054.0,1647574799999.0,1442922.578798,2893.0,40911.96,472486.578504,0.0
2022-03-18 03:40:00,11.6162,11.79,11.5047,11.5836,85735.42,1647575099999.0,998486.984913,1966.0,36086.9,421147.607136,0.0
2022-03-18 03:45:00,11.5994,11.6747,11.1422,11.36,112065.35,1647575399999.0,1271957.195275,2775.0,45533.49,516411.61206,0.0
2022-03-18 03:50:00,11.36,11.39,10.8139,10.9777,169485.62,1647575699999.0,1870724.24266,3524.0,61328.12,677123.336935,0.0
2022-03-18 03:55:00,10.978,11.3094,10.9185,11.11,75006.92,1647575999999.0,830900.39466,1903.0,43854.5,486017.420142,0.0
2022-03-18 04:00:00,11.0968,11.4709,11.0841,11.3581,73356.23,1647576299999.0,830524.898265,2065.0,40981.0,463763.719717,0.0
2022-03-18 04:05:00,11.3596,11.45,11.1755,11.4047,56125.77,1647576599999.0,636993.502935,1659.0,25118.2,285755.214494,0.0
2022-03-18 04:10:00,11.405,11.45,11.2384,11.2606,52047.37,1647576899999.0,592084.39203,1376.0,25683.38,292206.622976,0.0
2022-03-18 04:15:00,11.2609,11.2609,10.8815,11.0026,88652.28,1647577199999.0,976553.791841,2364.0,40959.15,451128.354131,0.0
2022-03-18 04:20:00,11.0048,11.0052,10.65,10.83,82069.12,1647577499999.0,885842.037765,1992.0,36050.1,388939.845738,0.0
2022-03-18 04:25:00,10.83,10.9854,10.787,10.9109,77338.61,1647577799999.0,843928.693057,1651.0,31165.8,339857.644634,0.0
2022-03-18 04:30:00,10.9297,11.0108,10.8398,10.8984,52271.28,1647578099999.0,572390.30507,1267.0,28864.1,316322.606752,0.0
2022-03-18 04:35:00,10.888,10.9158,10.6,10.7592,68229.6,1647578399999.0,733724.118429,1644.0,19132.94,205629.280165,0.0
2022-03-18 04:40:00,10.7653,10.95,10.6952,10.9101,47206.39,1647578699999.0,510672.504029,1133.0,27160.94,293640.364248,0.0
2022-03-18 04:45:00,10.9179,11.0369,10.88,10.904,69239.34,1647578999999.0,759123.859781,1506.0,30500.87,334606.625451,0.0
2022-03-18 04:50:00,10.9036,11.3,10.813,11.26,91520.09,1647579299999.0,1015883.254935,2187.0,51749.97,575502.861734,0.0
2022-03-18 04:55:00,11.2553,11.4107,11.151,11.3535,69713.88,1647579599999.0,788641.80483,1663.0,35733.87,404879.675764,0.0
2022-03-18 05:00:00,11.3394,11.4569,11.1471,11.2095,86027.45,1647579899999.0,970733.184582,1925.0,38013.54,428804.674096,0.0
2022-03-18 05:05:00,11.2121,11.4936,11.15,11.4617,99010.33,1647580199999.0,1121524.207462,2058.0,52737.73,599137.028401,0.0
2022-03-18 05:10:00,11.4788,11.58,11.4,11.4161,52625.88,1647580499999.0,604018.661344,1602.0,27965.22,321277.458283,0.0
2022-03-18 05:15:00,11.4193,11.6585,11.3127,11.6232,59080.31,1647580799999.0,676387.40018,1610.0,31830.28,365673.772669,0.0
2022-03-18 05:20:00,11.6204,11.8543,11.6005,11.8063,98112.92,1647581099999.0,1150891.577321,2607.0,60084.9,705538.1216,0.0
2022-03-18 05:25:00,11.8034,11.8498,11.6,11.6602,76790.58,1647581399999.0,900023.653007,2129.0,32061.46,376078.638052,0.0
2022-03-18 05:30:00,11.6564,11.7398,11.29,11.4115,79145.37,1647581699999.0,909170.356148,2118.0,27629.38,317228.532459,0.0
2022-03-18 05:35:00,11.4003,11.645,11.4002,11.4867,39449.57,1647581999999.0,454407.037866,1178.0,19913.07,229338.866276,0.0
2022-03-18 05:40:00,11.4897,11.4959,11.0162,11.1378,81648.04,1647582299999.0,917989.811272,1989.0,29499.56,331470.060659,0.0
2022-03-18 05:45:00,11.1372,11.3223,10.985,11.2773,90290.94,1647582599999.0,1006223.026671,2029.0,46390.75,517766.442231,0.0
2022-03-18 05:50:00,11.2818,11.4,11.2753,11.3626,38734.75,1647582899999.0,439803.725523,1031.0,21158.58,240159.466184,0.0
2022-03-18 05:55:00,11.3542,11.5128,11.24,11.2957,56442.5,1647583199999.0,642268.418688,1594.0,29297.64,333753.451494,0.0
2022-03-18 06:00:00,11.3221,11.55,11.3161,11.4717,46905.8,1647583499999.0,538163.700399,1316.0,28303.78,324819.13714,0.0
2022-03-18 06:05:00,11.4686,11.54,11.3607,11.4236,55406.92,1647583799999.0,634850.971184,1264.0,28390.43,325428.030611,0.0
2022-03-18 06:10:00,11.4284,11.4969,11.4027,11.463,14848.93,1647584099999.0,169859.900766,549.0,7554.2,86447.731564,0.0
2022-03-18 06:15:00,11.4647,11.68,11.4499,11.5977,64122.62,1647584399999.0,743275.860809,1656.0,31634.55,366521.542828,0.0
2022-03-18 06:20:00,11.5999,11.85,11.59,11.8296,105547.09,1647584699999.0,1239946.394351,2395.0,68684.98,807276.816847,0.0
2022-03-18 06:25:00,11.8323,12.25,11.8133,11.9249,202797.44,1647584999999.0,2439482.391444,4693.0,108884.75,1308775.096583,0.0
2022-03-18 06:30:00,11.9227,12.3,11.7527,12.1795,185230.88,1647585299999.0,2229580.861932,4196.0,108054.22,1301420.463967,0.0
2022-03-18 06:35:00,12.1823,12.3084,12.1,12.1896,127135.85,1647585599999.0,1554880.659237,3249.0,55930.34,683346.034855,0.0
2022-03-18 06:40:00,12.185,12.425,11.9881,12.4025,140788.89,1647585899999.0,1728714.148046,3698.0,77038.64,947127.451148,0.0
